ID	ddm1_f2_1	ddm1_f3_1	ddm1_f4_1	ddm1_f4_2	ddm1_f5_1	h1_f4_1	h1ddm1_f10_1	h1ddm1_f11_1	h1ddm1_f11_2	h1ddm1_f2_1	h1ddm1_f2_2	h1ddm1_f3_1	h1ddm1_f3_2	h1ddm1_f3_3	h1ddm1_f4_1	h1ddm1_f4_2	h1ddm1_f5_1	h1ddm1_f5_2	h1ddm1_f6_1	h1ddm1_f6_2	h1ddm1_f7_1	h1ddm1_f7_2	h1ddm1_f8_1	h1ddm1_f8_2	h1ddm1_f9_1	h1ddm1_f9_2	h1ddm1cmt2_f2_1	h1ddm1cmt2_f3_1	h1ddm1cmt2_f3_2	h1ddm1cmt2_f4_1	h1ddm1cmt2_f4_2	h1ddm1cmt2_f4_3	h1ddm1cmt2_f5_1	h1ddm1cmt2_f5_2	h1ddm1cmt2_f5_3	h1ddm1cmt2_f6_1	h1ddm1cmt2_f6_2	h1ddm1cmt2_f7_1	h1ddm1cmt2_f7_2	h1ddm1cmt3_f3_1	h1ddm1cmt3_f4_1	h1ddm1cmt3_f4_2	h1ddm1cmt3_f4_3	h1ddm1cmt3_f5_1	h1ddm1cmt3_f5_2	h1ddm1cmt3_f6_1	h1ddm1cmt3_f6_2	h1ddm1cmt3_f7_1	h1ddm1cmt3_f7_2	h1ddm1drm2_f2_1	h1ddm1drm2_f3_1	h1ddm1drm2_f3_2	h1ddm1drm2_f4_1	h1ddm1drm2_f4_2	h1ddm1drm2_f5_1	h1ddm1drm2_f5_2	h1ddm1drm2_f6_1	h1ddm1drm2_f6_2	h1ddm1drm2_f7_1	h1ddm1drm2_f7_2	wt_f3_1	wt_f4_1	met1_f3_1
AT2TE11445	0.132631579	0.132183908	0.188927739	0.092691622	0.079878665	0.951720311	0.325533662	0.313302034	0.321877619	0.548304058	0.536620004	0.423464413	0.428781204	0.392079208	0.337981651	0.338450638	0.284217252	0.286769231	0.290212183	0.291457286	0.304218968	0.318259386	0.370667577	0.346663904	0.343137255	0.377362949	0.608714409	0.520344288	0.470076548	0.44612326	0.428655429	0.394050802	0.390243902	0.366088632	0.388757862	0.326028451	0.325459318	0.368952685	0.351914894	0.399009901	0.37694704	0.360610264	0.391686381	0.285079365	0.289396171	0.349586017	0.310994764	0.342301325	0.317741935	0.587840505	0.384615385	0.442875481	0.365082234	0.319337909	0.256289308	0.293964111	0.251716247	0.253396739	0.26010863	0.260349854	0.811059908	0.813677975	0.003921569
AT2TE11500	0.239852399	0.157894737	0.097345553	0.023320896	0.131021195	0.957727873	0.514992504	0.549575071	0.530612245	0.637089992	0.647696477	0.566137566	0.518578352	0.510324484	0.539717084	0.487645349	0.514937107	0.438317757	0.454183267	0.450209644	0.465052284	0.356502242	0.329724409	0.366163142	0.546756529	0.520025031	0.67433832	0.575342466	0.612754159	0.579617834	0.608004709	0.60087241	0.556688662	0.129303749	0.562098501	0.482097187	0.512396694	0.449502134	0.532515337	0.273712737	0.226804124	0.486111111	0.524319066	0.153419593	0.282692308	0.404891304	0.324921136	0.131961259	0.14739229	0.535386278	0.479768786	0.210526316	0.142654028	0.099415205	0.059925094	0.072948328	0.035264484	0.062181448	0.062215478	0.024495677	0.809655172	0.826086957	0.006423983
AT2TE11540	0.049324721	0.019851117	0.053281169	0.016904969	0.030214139	0.927098521	0.370449829	0.334872319	0.333011583	0.520257182	0.489133188	0.423392783	0.417187891	0.386709285	0.356401384	0.322902286	0.355569926	0.310846682	0.349113542	0.323572327	0.367728597	0.313961369	0.311076454	0.321889244	0.370153473	0.363284421	0.563519062	0.448088422	0.426568266	0.375852156	0.369343562	0.375425359	0.387728523	0.282184111	0.375574305	0.315836653	0.329987453	0.357448543	0.359239914	0.413016656	0.362555721	0.349420849	0.391030073	0.296381994	0.301587302	0.343486714	0.312140115	0.339430073	0.353709414	0.507393847	0.339925174	0.363323631	0.265193125	0.223538705	0.201975851	0.202923396	0.18504772	0.179301206	0.168898516	0.169078858	0.816609654	0.786170407	0.004311894
AT2TE11665	0.132616487	0.120967742	0.174571122	0.100332226	0.054673721	0.950819672	0.450118765	0.392177969	0.439065109	0.618353084	0.620747585	0.547382826	0.531105991	0.534341253	0.469621158	0.490374332	0.513781698	0.436638214	0.489740082	0.464737794	0.46373971	0.429389313	0.476621964	0.459232614	0.508206331	0.466350711	0.684260132	0.511982571	0.573684211	0.505947661	0.520941364	0.452364633	0.544343891	0.387657784	0.526735834	0.443548387	0.469273743	0.525562372	0.467320261	0.593457944	0.448844884	0.404371585	0.517107811	0.439160839	0.412356322	0.477973568	0.442477876	0.429780034	0.390207715	0.673003802	0.48785872	0.485788114	0.406285498	0.359272727	0.405063291	0.306361952	0.266045549	0.315531001	0.344849648	0.274596998	0.81793842	0.805194805	0.005518764
AT2TE11770	0.064171123	0.081818182	0.2607203	0.097813579	0.065789474	0.925476603	0.193224125	0.247648903	0.22513089	0.480652681	0.529956763	0.406232914	0.375178317	0.386013986	0.408983452	0.233120114	0.385317296	0.225680934	0.23388582	0.265983112	0.2767507	0.261904762	0.188962472	0.218902439	0.148971193	0.221414408	0.538361508	0.361445783	0.390417941	0.371809101	0.270992366	0.271186441	0.295356037	0.398925176	0.374745418	0.265350877	0.27972028	0.229195089	0.26426799	0.284246575	0.401015228	0.298449612	0.271627907	0.197986577	0.213207547	0.244117647	0.245901639	0.242355606	0.231759657	0.564544914	0.48	0.287401575	0.414926931	0.277542373	0.292134831	0.290625	0.141689373	0.219241443	0.172712934	0.157976654	0.790786948	0.77324633	0.00143472
AT2TE11805	0.117917305	0.139751553	0.189049758	0.062854199	0.078608247	0.953363229	0.185950413	0.225096313	0.199724518	0.624517375	0.623124147	0.578072153	0.528417819	0.445190948	0.510688836	0.43338558	0.344074624	0.3168028	0.409185804	0.352626612	0.327787507	0.364812419	0.243622747	0.304846573	0.261895242	0.285822021	0.660364619	0.569932224	0.574740997	0.387958115	0.435551559	0.428497409	0.380902778	0.299852601	0.418250951	0.280502392	0.3	0.268667132	0.243396226	0.366319444	0.216366158	0.203735144	0.225442043	0.199456029	0.173646578	0.153179191	0.208683473	0.162418494	0.180212014	0.584970377	0.399394856	0.412133891	0.293783707	0.293788472	0.190045249	0.200481928	0.1675	0.161954959	0.123851204	0.152755906	0.844564241	0.82635797	0.00296077
AT2TE11815	0.162280702	0.163098879	0.166645756	0.054143646	0.077910959	0.935067925	0.500869357	0.434478372	0.450903935	0.596941071	0.597662476	0.512554113	0.534883721	0.440941463	0.47260274	0.460059804	0.494008618	0.3958953	0.491452991	0.472433116	0.376541353	0.472687546	0.200505084	0.368028181	0.396373709	0.425312223	0.604044705	0.522093023	0.510302686	0.513552759	0.357718231	0.391714286	0.505648964	0.342371906	0.499328183	0.302964458	0.448036952	0.236853542	0.210005211	0.601045296	0.193625977	0.175012645	0.181349377	0.139711664	0.147484095	0.145318352	0.137157107	0.144552139	0.150479233	0.565857248	0.431097008	0.426923077	0.225181778	0.239092748	0.173533084	0.178601928	0.127389903	0.143150768	0.119141991	0.08903076	0.827270594	0.813114754	0.002297794
AT2TE11820	0.12244898	0.086330935	0.161628519	0.04978355	0.030612245	0.933333333	0.20627125	0.229902714	0.257653061	0.5	0.50200267	0.445980543	0.452950558	0.411158278	0.40070922	0.212279556	0.408921933	0.172790467	0.129240711	0.264176117	0.350981559	0.260956175	0.15640907	0.157484697	0.187056038	0.177688711	0.565022422	0.377659574	0.440566038	0.412834225	0.366486486	0.277432712	0.271102896	0.22892057	0.340425532	0.250283126	0.156462585	0.228395062	0.277644231	0.194552529	0.21	0.281512605	0.209169054	0.155393053	0.214859438	0.18729097	0.117647059	0.219178082	0.21978022	0.548643283	0.45620438	0.326848249	0.298757428	0.236607143	0.182857143	0.214214214	0.163666121	0.143803217	0.097178683	0.128813559	0.741818182	0.771825397	0.006349206
AT2TE11890	0.111111111	0.158490566	0.12545995	0.049463647	0.04866562	0.931208054	0.186430678	0.152219873	0.118086697	0.594327678	0.629492778	0.467708867	0.458547322	0.427449749	0.468829517	0.372214941	0.310421286	0.231409256	0.305327869	0.327448747	0.256051327	0.266500623	0.281822944	0.276942757	0.225776105	0.25194704	0.664378337	0.538987688	0.490104773	0.393978219	0.428095872	0.377039955	0.374828061	0.403088971	0.409151194	0.264504055	0.244813278	0.225122349	0.268048606	0.395470383	0.1859375	0.191056911	0.238883144	0.216814159	0.168016194	0.120527307	0.137168142	0.112650602	0.12039801	0.614046392	0.451043339	0.501113586	0.417527294	0.314545455	0.209134615	0.207638515	0.183277027	0.193312435	0.112158341	0.156331878	0.834558824	0.82615894	0.004611837
AT2TE11900	0.150030998	0.119392185	0.110886406	0.041003888	0.068814056	0.957205414	0.472693802	0.389256634	0.408805031	0.583333333	0.596928702	0.502067777	0.488361338	0.404857101	0.437216137	0.419575185	0.464985994	0.406723964	0.487442922	0.436742397	0.320110872	0.412459404	0.165405152	0.312166713	0.348208925	0.406242092	0.60841622	0.509271054	0.498848345	0.508044995	0.311447583	0.314639313	0.465980775	0.306370972	0.501398993	0.282521947	0.415165877	0.205688073	0.156436234	0.569291058	0.16063233	0.145507007	0.15301825	0.121766562	0.112286607	0.114717224	0.104217497	0.099188192	0.105785593	0.562652876	0.440844558	0.442850532	0.220225127	0.217047042	0.114610222	0.155958549	0.13091922	0.123714399	0.082186508	0.082186432	0.816747573	0.817012448	0.001206515
AT2TE11920	0.114334471	0.159851301	0.19428353	0.099677304	0.137162954	0.928838951	0.178259604	0.170018622	0.19604147	0.364090177	0.408481652	0.283463314	0.247988642	0.215026504	0.134351743	0.195229899	0.20597727	0.172807664	0.18590604	0.206187586	0.156664069	0.249045802	0.145826821	0.20196824	0.195599022	0.229567308	0.433460076	0.308173478	0.252724796	0.205882353	0.216073781	0.206884799	0.217645735	0.173466258	0.193076923	0.131667792	0.150273224	0.189216176	0.189946436	0.303617571	0.214756258	0.172327044	0.271468144	0.206049149	0.2691397	0.21215242	0.235474006	0.219301687	0.251301115	0.424502084	0.241626794	0.184615385	0.177848101	0.127160968	0.117739403	0.125457875	0.144597458	0.110285375	0.142900211	0.128009395	0.83248731	0.810966811	0.005166475
AT2TE11925	0.180555556	0.218934911	0.388366935	0.185714286	0.203483769	0.95128045	0.387732598	0.427882899	0.437668161	0.521406728	0.526275116	0.417355372	0.442818428	0.441004935	0.441347754	0.450888954	0.402779748	0.377604167	0.404836193	0.414196941	0.414346678	0.33266129	0.367851344	0.411050649	0.41786479	0.385933504	0.560290118	0.406557377	0.453604436	0.436614173	0.409400255	0.461420932	0.446517683	0.251256281	0.45350803	0.338586222	0.203655352	0.398471094	0.403424056	0.507575758	0.540816327	0.380813953	0.446099291	0.333824613	0.341704718	0.31714876	0.397502601	0.362931034	0.416239316	0.497782919	0.345603272	0.299638989	0.258151715	0.18065153	0.138674884	0.180409175	0.175037295	0.144418872	0.14527706	0.130313199	0.843866171	0.806024096	0.024543379
AT2TE11930	0.127027027	0.251046025	0.27990965	0.146264909	0.134375	0.9488117	0.423542989	0.357803641	0.396226415	0.517411492	0.522491349	0.428074246	0.458605664	0.47173913	0.41398218	0.40178992	0.447165291	0.379435192	0.441860465	0.424451665	0.426935092	0.402903811	0.213158678	0.327627525	0.440823328	0.377420879	0.592804579	0.562307692	0.514285714	0.45149786	0.399167613	0.431472081	0.478326996	0.359858978	0.497819767	0.300214439	0.412844037	0.248188406	0.232592593	0.541825095	0.327231121	0.299334812	0.278698225	0.166081871	0.214906832	0.166380789	0.201096892	0.164487268	0.174100719	0.535164835	0.374468085	0.501312336	0.340686275	0.297015961	0.210772834	0.254901961	0.166515837	0.160606061	0.198958333	0.155223881	0.840503673	0.788643533	0.002710027
AT2TE11985	0.064094586	0.045623836	0.099767499	0.033451183	0.044600074	0.932905983	0.354023635	0.345908262	0.391468868	0.523257197	0.507787691	0.435250589	0.423844837	0.405862097	0.413925019	0.388341709	0.371945363	0.325648778	0.330348259	0.334120611	0.346844807	0.332484887	0.354662604	0.33277552	0.335692736	0.374011299	0.563855422	0.44799128	0.458317177	0.377949251	0.360143252	0.40057011	0.386190117	0.298517958	0.421427489	0.346422893	0.319444444	0.346634792	0.375	0.502691511	0.425233645	0.372988786	0.415979936	0.359660406	0.350847862	0.400331538	0.377157547	0.363344051	0.362225476	0.496148759	0.407170294	0.385301837	0.287446695	0.252919971	0.230816078	0.234259858	0.213783113	0.206981088	0.22028953	0.196640538	0.796351197	0.771223931	0.003709887
AT2TE12025	0.170403587	0.160714286	0.150068036	0.049304678	0.08040201	0.92372093	0.381266491	0.370719447	0.368421053	0.54963131	0.526550316	0.363358779	0.369947276	0.378657487	0.412721893	0.391885662	0.382565885	0.340840841	0.324223602	0.346424142	0.327069172	0.359778598	0.260761295	0.306419055	0.372787611	0.407637232	0.549143372	0.430667645	0.436590437	0.330520394	0.347319347	0.364874552	0.391722408	0.380297193	0.393553859	0.351489362	0.413043478	0.401614531	0.399665552	0.381294964	0.378125	0.345588235	0.397648686	0.330453564	0.360305344	0.353846154	0.326612903	0.376811594	0.352090032	0.562799263	0.477707006	0.422976501	0.433255269	0.298550725	0.262987013	0.289706885	0.264994547	0.259977195	0.256944444	0.285630153	0.783924843	0.79614949	0.007777778
AT2TE12030	0.136752137	0.24291939	0.287855337	0.132231405	0.151240646	0.944783574	0.254696707	0.238010957	0.298507463	0.51725177	0.530951615	0.307344104	0.321875711	0.338175604	0.341403866	0.299301048	0.282743334	0.25387279	0.269510269	0.300798036	0.225146471	0.262335526	0.250287121	0.255615498	0.242985487	0.251167027	0.559655875	0.389704582	0.352829891	0.256643237	0.270388615	0.285784555	0.331475726	0.250758484	0.287048245	0.189406363	0.211251435	0.230537535	0.277271847	0.438006952	0.499196141	0.306905371	0.319764508	0.27641731	0.299335548	0.335886214	0.283495146	0.284794546	0.28146789	0.533431807	0.331555986	0.345816267	0.237580802	0.196581197	0.144179894	0.154305697	0.178815758	0.153456537	0.158356164	0.143097861	0.823379924	0.821949602	0.019561815
AT2TE12060	0.132743363	0.088607595	0.14489446	0.075242718	0.063758389	0.969135802	0.183306709	0.24442025	0.296918768	0.603681646	0.577572965	0.410461538	0.422110553	0.408618128	0.462857143	0.395273024	0.387927208	0.323469388	0.37995338	0.366548043	0.385932722	0.381074169	0.275126334	0.272068511	0.210325048	0.200701754	0.685393258	0.537290715	0.470167064	0.429521277	0.472032742	0.393192488	0.364953887	0.311978938	0.413841808	0.317629179	0.440860215	0.368686869	0.34965035	0.407142857	0.378238342	0.339055794	0.400673401	0.315098468	0.298901099	0.323741007	0.320819113	0.299310345	0.311111111	0.623707788	0.443579767	0.437209302	0.298326601	0.252688172	0.261538462	0.271428571	0.224206349	0.184615385	0.181558935	0.195509822	0.789115646	0.765407555	0.010752688
AT2TE12115	0.12371134	0.10877193	0.159429311	0.053169014	0.072060683	0.946723821	0.191590693	0.141485599	0.172709924	0.590051719	0.590344266	0.427353342	0.456396867	0.423728814	0.385328185	0.307651715	0.215247234	0.203921569	0.403520209	0.257941064	0.104163318	0.19058642	0.105499103	0.204442697	0.230745049	0.275483534	0.60440613	0.385780886	0.427120865	0.427703985	0.396771622	0.315968676	0.382580939	0.394725709	0.35935749	0.224871607	0.291666667	0.256544503	0.329452852	0.244471744	0.262711864	0.246318608	0.230939576	0.189208129	0.313586607	0.283454988	0.192197907	0.21347464	0.199567723	0.606343284	0.518292683	0.496539792	0.384544449	0.300116324	0.270893372	0.25982209	0.164736842	0.150968165	0.086827157	0.170977011	0.848191214	0.830779944	0.001464844
AT2TE12140	0.159552846	0.099483204	0.178015773	0.066108957	0.084556962	0.926516464	0.178705545	0.192407827	0.160487805	0.573178308	0.541480207	0.482867271	0.468465987	0.398306029	0.441316794	0.300725133	0.384491239	0.244011142	0.341325811	0.351363383	0.23296837	0.327402135	0.15905112	0.179178318	0.192350776	0.193206767	0.568746549	0.389640592	0.431018772	0.28823172	0.274103933	0.28979376	0.236129185	0.358440338	0.301553522	0.199669967	0.256906077	0.170970372	0.188780053	0.480620155	0.508580343	0.408195429	0.472665148	0.41509434	0.339820942	0.401159047	0.382458234	0.340276206	0.344664778	0.613563951	0.439252336	0.494214876	0.387650262	0.322022621	0.2933213	0.299091941	0.260493827	0.295397339	0.270758738	0.274824473	0.826698696	0.811032426	0.007629108
AT2TE12225	0.270692348	0.23162446	0.162526099	0.064915635	0.115247323	0.935108662	0.515425511	0.516345661	0.546514394	0.644539615	0.641478213	0.561351459	0.54995417	0.562045022	0.559015126	0.513827317	0.535940564	0.443836687	0.483844104	0.503885339	0.484737548	0.485553379	0.490484199	0.493533608	0.55086807	0.526903702	0.666666667	0.564340589	0.552532665	0.535566502	0.534537783	0.521051196	0.553810888	0.370014009	0.525357873	0.466077698	0.486808511	0.508840075	0.518308351	0.625529144	0.604531411	0.526397516	0.604422165	0.487147223	0.408035714	0.529786556	0.440109141	0.499431525	0.459177148	0.658335578	0.508615738	0.504486929	0.365647268	0.339755322	0.302181968	0.295327266	0.249357674	0.247801632	0.225225225	0.210121169	0.858319093	0.833066325	0.00411297
AT2TE12230	0.129746835	0.094972067	0.054852511	0.025842044	0.025331725	0.936102236	0.392924233	0.398379971	0.395014382	0.515416475	0.529316619	0.440070979	0.431420233	0.425214548	0.418614535	0.389489051	0.395752318	0.300963941	0.338507463	0.380550141	0.35307377	0.366040956	0.376400407	0.395620438	0.441534144	0.422799875	0.532321254	0.445331205	0.432680152	0.431434599	0.438026721	0.422507404	0.435480465	0.210125568	0.425223214	0.348062016	0.371069182	0.374496644	0.424170616	0.504360465	0.506903353	0.438741722	0.48259221	0.416239316	0.321124918	0.465083799	0.372646184	0.42872191	0.47376201	0.568356998	0.344431688	0.363095238	0.235697019	0.213571429	0.16344464	0.141628061	0.160747664	0.133015962	0.133959732	0.103059976	0.8546471	0.822545455	0.005676856
AT2TE12270	0.093607306	0.080645161	0.129524086	0.046990496	0.058124174	0.954369683	0.286824796	0.183046111	0.190735695	0.64533741	0.648303661	0.547155873	0.563282337	0.506185567	0.566081871	0.420654912	0.379663638	0.355460385	0.381879763	0.375876578	0.287826516	0.359605911	0.161112503	0.218394161	0.265103697	0.267270288	0.720275344	0.562535053	0.560962847	0.47071467	0.463436385	0.467234949	0.499841421	0.43004753	0.46915777	0.382460414	0.373443983	0.249579832	0.310746064	0.559105431	0.485507246	0.460500963	0.424356223	0.330365093	0.326419214	0.399715505	0.361158433	0.275324675	0.277044855	0.671090047	0.539452496	0.469437653	0.433670601	0.364829396	0.344173442	0.316091954	0.249146758	0.26783249	0.240506329	0.278759156	0.811127379	0.793557833	0.009458298
AT2TE12310	0.087281796	0.042772861	0.094490074	0.032859928	0.050379572	0.897923111	0.40062879	0.380793319	0.439696761	0.525597668	0.545512821	0.409445746	0.41904409	0.418064516	0.423339541	0.417365772	0.367947242	0.376916402	0.402407117	0.381005409	0.367326007	0.429213483	0.360899183	0.375020067	0.389642417	0.3965311	0.581742451	0.485872415	0.465767635	0.468830796	0.482854926	0.434816961	0.447730399	0.330867741	0.439421894	0.399451867	0.399521531	0.411694982	0.416096448	0.532608696	0.436258278	0.358037578	0.407231459	0.395384615	0.359233635	0.398867314	0.368093385	0.370392749	0.38973384	0.525442305	0.413621262	0.396875	0.311621967	0.295975405	0.260095012	0.247919294	0.229231453	0.256308411	0.21661055	0.243969049	0.744552058	0.710676447	0.004166667
AT2TE12315	0.061386139	0.037267081	0.062597619	0.022918258	0.037815126	0.884778654	0.376682341	0.375579598	0.434262948	0.518208661	0.531803726	0.388561971	0.395055234	0.399510404	0.413333333	0.394490035	0.347102526	0.347879282	0.39149243	0.361794171	0.352023609	0.419354839	0.379283026	0.363595303	0.380524614	0.391387822	0.574987787	0.485472155	0.458364591	0.473358116	0.472663139	0.44609375	0.445676834	0.344700016	0.448784722	0.390926641	0.403785489	0.405985319	0.410415671	0.501199041	0.394944708	0.359882006	0.40469099	0.387508872	0.346860643	0.369318182	0.340811966	0.364109233	0.370938628	0.524029982	0.427350427	0.423303835	0.334004024	0.301003344	0.276771005	0.262433053	0.24149433	0.271448181	0.234563868	0.261103634	0.722162162	0.678807947	0.004739336
AT2TE12320	0.058823529	0.018072289	0.036322763	0.012560386	0.036211699	0.943262411	0.427387702	0.425118234	0.451149425	0.647930283	0.638320775	0.493518963	0.478753541	0.52948886	0.496984318	0.47485573	0.427268363	0.398345154	0.486692015	0.44123193	0.386430678	0.430985915	0.446511628	0.422151899	0.487684729	0.430044183	0.642438453	0.590618337	0.584761905	0.474616293	0.549409571	0.485515643	0.497619048	0.343087362	0.51558753	0.428571429	0.550458716	0.447058824	0.406326034	0.495522388	0.451219512	0.520912548	0.475051975	0.343485618	0.338422392	0.495601173	0.333333333	0.44835966	0.467191601	0.593692022	0.383606557	0.415525114	0.317898023	0.355220667	0.248908297	0.266	0.221003135	0.182407407	0.185701831	0.152872444	0.756838906	0.748407643	0.005385996
AT2TE12375	0.06870229	0.042654028	0.066804094	0.032281205	0.049212598	0.911266201	0.284582893	0.251506024	0.289782245	0.395474825	0.41410694	0.295788443	0.30176416	0.319064431	0.304347826	0.301221805	0.311852704	0.27139722	0.291910903	0.285989222	0.254092262	0.24433657	0.216704289	0.227438137	0.257706535	0.288578089	0.441366574	0.377983064	0.385	0.317437722	0.357843137	0.294600939	0.369018654	0.294179615	0.337358491	0.294348509	0.308571429	0.278145695	0.371036847	0.317622951	0.336477987	0.255696203	0.285329744	0.297442799	0.338068182	0.293986637	0.290502793	0.282286521	0.240487062	0.409489051	0.275053305	0.344827586	0.309580634	0.266440678	0.245125348	0.235884567	0.18974359	0.225253807	0.193601765	0.198821008	0.71875	0.721311475	0.001958864
